  -1.3036986e+00  -1.2521121e+00  -5.2561107e-01  -4.4880614e-02   9.8457027e-01  -1.2704499e+00  -2.0033464e-01
  -2.0033464e-01  -1.3036986e+00  -1.2521121e+00  -7.9894452e-01  -4.4880614e-02   9.8457027e-01   2.8083225e-01
   2.8083225e-01  -2.0033464e-01  -1.3036986e+00  -7.6517243e-01  -7.9894452e-01  -4.4880614e-02  -3.1518389e-01
  -3.1518389e-01   2.8083225e-01  -2.0033464e-01   8.6173490e-01  -7.6517243e-01  -7.9894452e-01  -6.9779092e-01
  -6.9779092e-01  -3.1518389e-01   2.8083225e-01  -5.6225124e-02   8.6173490e-01  -7.6517243e-01  -9.5162717e-02
  -9.5162717e-02  -6.9779092e-01  -3.1518389e-01   5.1347817e-01  -5.6225124e-02   8.6173490e-01   3.9970240e-01
   3.9970240e-01  -9.5162717e-02  -6.9779092e-01   3.9668087e-01   5.1347817e-01  -5.6225124e-02   6.1786237e-01
   6.1786237e-01   3.9970240e-01  -9.5162717e-02   7.5621897e-01   3.9668087e-01   5.1347817e-01   6.7458347e-01
   6.7458347e-01   6.1786237e-01   3.9970240e-01   4.0048602e-01   7.5621897e-01   3.9668087e-01   7.5204009e-01
   7.5204009e-01   6.7458347e-01   6.1786237e-01  -1.3413807e+00   4.0048602e-01   7.5621897e-01   3.5212057e-01
   3.5212057e-01   7.5204009e-01   6.7458347e-01   3.7504102e-01  -1.3413807e+00   4.0048602e-01  -5.0887097e-01
  -5.0887097e-01   3.5212057e-01   7.5204009e-01   1.1251618e+00   3.7504102e-01  -1.3413807e+00  -2.6628160e-01
  -2.6628160e-01  -5.0887097e-01   3.5212057e-01   7.2864159e-01   1.1251618e+00   3.7504102e-01   7.5956079e-01
   7.5956079e-01  -2.6628160e-01  -5.0887097e-01  -2.3774543e+00   7.2864159e-01   1.1251618e+00   7.0822145e-01
   7.0822145e-01   7.5956079e-01  -2.6628160e-01  -2.7378242e-01  -2.3774543e+00   7.2864159e-01  -8.8051104e-01
  -8.8051104e-01   7.0822145e-01   7.5956079e-01  -3.2293992e-01  -2.7378242e-01  -2.3774543e+00  -1.4387762e+00
  -1.4387762e+00  -8.8051104e-01   7.0822145e-01   3.1798792e-01  -3.2293992e-01  -2.7378242e-01  -8.0220614e-01
  -8.0220614e-01  -1.4387762e+00  -8.8051104e-01  -5.1117221e-01   3.1798792e-01  -3.2293992e-01  -1.0244496e-02
  -1.0244496e-02  -8.0220614e-01  -1.4387762e+00  -2.0413453e-03  -5.1117221e-01   3.1798792e-01   4.3778262e-02
   4.3778262e-02  -1.0244496e-02  -8.0220614e-01   1.6065110e+00  -2.0413453e-03  -5.1117221e-01   2.0856337e-01
   2.0856337e-01   4.3778262e-02  -1.0244496e-02   8.4764863e-01   1.6065110e+00  -2.0413453e-03   1.0351807e+00
   1.0351807e+00   2.0856337e-01   4.3778262e-02   2.6810081e-01   8.4764863e-01   1.6065110e+00   1.3589992e+00
   1.3589992e+00   1.0351807e+00   2.0856337e-01  -9.2348909e-01   2.6810081e-01   8.4764863e-01   6.6733792e-01
   6.6733792e-01   1.3589992e+00   1.0351807e+00  -7.0499388e-02  -9.2348909e-01   2.6810081e-01  -4.2881581e-01
  -4.2881581e-01   6.6733792e-01   1.3589992e+00   1.4789135e-01  -7.0499388e-02  -9.2348909e-01  -6.4532112e-01
  -6.4532112e-01  -4.2881581e-01   6.6733792e-01  -5.5709364e-01   1.4789135e-01  -7.0499388e-02  -2.9479827e-01
  -2.9479827e-01  -6.4532112e-01  -4.2881581e-01  -3.3670570e-01  -5.5709364e-01   1.4789135e-01  -2.6034011e-01
  -2.6034011e-01  -2.9479827e-01  -6.4532112e-01   4.1522746e-01  -3.3670570e-01  -5.5709364e-01  -2.6377137e-01
  -2.6377137e-01  -2.6034011e-01  -2.9479827e-01   1.5578135e+00   4.1522746e-01  -3.3670570e-01   3.2933545e-01
   3.2933545e-01  -2.6377137e-01  -2.6034011e-01  -2.4442989e+00   1.5578135e+00   4.1522746e-01   6.5766103e-01
   6.5766103e-01   3.2933545e-01  -2.6377137e-01  -1.0981954e+00  -2.4442989e+00   1.5578135e+00  -8.1283048e-01
  -8.1283048e-01   6.5766103e-01   3.2933545e-01   1.1226479e+00  -1.0981954e+00  -2.4442989e+00  -1.4991084e+00
  -1.4991084e+00  -8.1283048e-01   6.5766103e-01   5.8166726e-01   1.1226479e+00  -1.0981954e+00  -2.6933029e-01
  -2.6933029e-01  -1.4991084e+00  -8.1283048e-01  -2.7135430e-01   5.8166726e-01   1.1226479e+00   7.7684137e-01
   7.7684137e-01  -2.6933029e-01  -1.4991084e+00   4.1419131e-01  -2.7135430e-01   5.8166726e-01   6.4762067e-01
   6.4762067e-01   7.7684137e-01  -2.6933029e-01  -9.7781423e-01   4.1419131e-01  -2.7135430e-01   8.3943716e-02
   8.3943716e-02   6.4762067e-01   7.7684137e-01  -1.0214662e+00  -9.7781423e-01   4.1419131e-01  -7.8403327e-01
  -7.8403327e-01   8.3943716e-02   6.4762067e-01   3.1768798e-01  -1.0214662e+00  -9.7781423e-01  -1.1242044e+00
  -1.1242044e+00  -7.8403327e-01   8.3943716e-02   1.5161078e+00   3.1768798e-01  -1.0214662e+00  -1.9729466e-01
  -1.9729466e-01  -1.1242044e+00  -7.8403327e-01   7.4943245e-01   1.5161078e+00   3.1768798e-01   1.1872514e+00
   1.1872514e+00  -1.9729466e-01  -1.1242044e+00  -5.0770039e-01   7.4943245e-01   1.5161078e+00   1.3670198e+00
   1.3670198e+00   1.1872514e+00  -1.9729466e-01   8.8529945e-01  -5.0770039e-01   7.4943245e-01   5.3176614e-01
   5.3176614e-01   1.3670198e+00   1.1872514e+00  -2.4809355e-01   8.8529945e-01  -5.0770039e-01   1.7672473e-01
   1.7672473e-01   5.3176614e-01   1.3670198e+00  -7.2624900e-01  -2.4809355e-01   8.8529945e-01  -1.4252506e-01
  -1.4252506e-01   1.7672473e-01   5.3176614e-01  -4.4504030e-01  -7.2624900e-01  -2.4809355e-01  -5.8018047e-01
  -5.8018047e-01  -1.4252506e-01   1.7672473e-01  -6.1291112e-01  -4.4504030e-01  -7.2624900e-01  -7.8339829e-01
  -7.8339829e-01  -5.8018047e-01  -1.4252506e-01  -2.0914408e-01  -6.1291112e-01  -4.4504030e-01  -7.3942873e-01
  -7.3942873e-01  -7.8339829e-01  -5.8018047e-01   5.6214783e-01  -2.0914408e-01  -6.1291112e-01  -3.2952668e-01
  -3.2952668e-01  -7.3942873e-01  -7.8339829e-01  -1.0639229e+00   5.6214783e-01  -2.0914408e-01   4.3543063e-02
   4.3543063e-02  -3.2952668e-01  -7.3942873e-01   3.5158895e-01  -1.0639229e+00   5.6214783e-01  -2.3870489e-01
  -2.3870489e-01   4.3543063e-02  -3.2952668e-01   1.1329999e+00   3.5158895e-01  -1.0639229e+00   1.4661152e-02
   1.4661152e-02  -2.3870489e-01   4.3543063e-02   1.4999425e-01   1.1329999e+00   3.5158895e-01   7.0858300e-01
   7.0858300e-01   1.4661152e-02  -2.3870489e-01   7.0314405e-01   1.4999425e-01   1.1329999e+00   8.7798313e-01
   8.7798313e-01   7.0858300e-01   1.4661152e-02  -5.2411585e-02   7.0314405e-01   1.4999425e-01   7.0352525e-01
   7.0352525e-01   8.7798313e-01   7.0858300e-01   2.0184961e+00  -5.2411585e-02   7.0314405e-01   6.4854555e-01
   6.4854555e-01   7.0352525e-01   8.7798313e-01   9.2415940e-01   2.0184961e+00  -5.2411585e-02   1.3726363e+00
   1.3726363e+00   6.4854555e-01   7.0352525e-01  -1.8141147e+00   9.2415940e-01   2.0184961e+00   1.1661191e+00
   1.1661191e+00   1.3726363e+00   6.4854555e-01   3.4973320e-02  -1.8141147e+00   9.2415940e-01  -3.6801170e-01
  -3.6801170e-01   1.1661191e+00   1.3726363e+00  -1.8078621e+00   3.4973320e-02  -1.8141147e+00  -1.2623788e+00
  -1.2623788e+00  -3.6801170e-01   1.1661191e+00   1.0281925e+00  -1.8078621e+00   3.4973320e-02  -1.3689226e+00
  -1.3689226e+00  -1.2623788e+00  -3.6801170e-01   3.9460031e-01   1.0281925e+00  -1.8078621e+00  -1.6602381e-01
  -1.6602381e-01  -1.3689226e+00  -1.2623788e+00   6.3940564e-01   3.9460031e-01   1.0281925e+00   8.2129640e-01
   8.2129640e-01  -1.6602381e-01  -1.3689226e+00   8.7421289e-01   6.3940564e-01   3.9460031e-01   1.1252809e+00
   1.1252809e+00   8.2129640e-01  -1.6602381e-01   1.7524017e+00   8.7421289e-01   6.3940564e-01   1.2954010e+00
   1.2954010e+00   1.1252809e+00   8.2129640e-01  -3.2005083e-01   1.7524017e+00   8.7421289e-01   1.4171478e+00
   1.4171478e+00   1.2954010e+00   1.1252809e+00  -1.3741381e-01  -3.2005083e-01   1.7524017e+00   6.5212665e-01
   6.5212665e-01   1.4171478e+00   1.2954010e+00   6.1576963e-01  -1.3741381e-01  -3.2005083e-01  -1.7835292e-03
  -1.7835292e-03   6.5212665e-01   1.4171478e+00   9.7789407e-01   6.1576963e-01  -1.3741381e-01   2.7382107e-01
   2.7382107e-01  -1.7835292e-03   6.5212665e-01  -1.1153477e+00   9.7789407e-01   6.1576963e-01   5.9698699e-01
   5.9698699e-01   2.7382107e-01  -1.7835292e-03  -5.5002145e-01  -1.1153477e+00   9.7789407e-01  -1.4816774e-01
  -1.4816774e-01   5.9698699e-01   2.7382107e-01   3.9884853e-02  -5.5002145e-01  -1.1153477e+00  -7.4692136e-01
  -7.4692136e-01  -1.4816774e-01   5.9698699e-01  -2.4828425e+00   3.9884853e-02  -5.5002145e-01  -1.0058946e+00
  -1.0058946e+00  -7.4692136e-01  -1.4816774e-01   1.1586547e+00  -2.4828425e+00   3.9884853e-02  -1.3761608e+00
  -1.3761608e+00  -1.0058946e+00  -7.4692136e-01  -1.0262795e+00   1.1586547e+00  -2.4828425e+00  -6.3165638e-01
  -6.3165638e-01  -1.3761608e+00  -1.0058946e+00   1.1534870e+00  -1.0262795e+00   1.1586547e+00  -7.8889676e-02
  -7.8889676e-02  -6.3165638e-01  -1.3761608e+00  -7.8645661e-01   1.1534870e+00  -1.0262795e+00   3.8505194e-01
   3.8505194e-01  -7.8889676e-02  -6.3165638e-01   6.3480859e-01  -7.8645661e-01   1.1534870e+00   1.6072583e-01
   1.6072583e-01   3.8505194e-01  -7.8889676e-02   8.2040976e-01   6.3480859e-01  -7.8645661e-01   2.9998415e-01
   2.9998415e-01   1.6072583e-01   3.8505194e-01  -1.7602651e-01   8.2040976e-01   6.3480859e-01   6.0523684e-01
   6.0523684e-01   2.9998415e-01   1.6072583e-01   5.6247387e-01  -1.7602651e-01   8.2040976e-01   4.8504368e-01
   4.8504368e-01   6.0523684e-01   2.9998415e-01  -1.2744288e-01   5.6247387e-01  -1.7602651e-01   3.4750274e-01
   3.4750274e-01   4.8504368e-01   6.0523684e-01   5.5417156e-01  -1.2744288e-01   5.6247387e-01   2.1104395e-01
   2.1104395e-01   3.4750274e-01   4.8504368e-01  -1.0973443e+00   5.5417156e-01  -1.2744288e-01   8.4639516e-02
   8.4639516e-02   2.1104395e-01   3.4750274e-01  -7.3130140e-01  -1.0973443e+00   5.5417156e-01  -5.8281503e-01
  -5.8281503e-01   8.4639516e-02   2.1104395e-01   1.4047319e+00  -7.3130140e-01  -1.0973443e+00  -6.7378799e-01
  -6.7378799e-01  -5.8281503e-01   8.4639516e-02  -6.2021421e-01   1.4047319e+00  -7.3130140e-01   1.8472488e-01
   1.8472488e-01  -6.7378799e-01  -5.8281503e-01   2.3714877e-01  -6.2021421e-01   1.4047319e+00   3.3716810e-01
   3.3716810e-01   1.8472488e-01  -6.7378799e-01  -1.5868470e+00   2.3714877e-01  -6.2021421e-01  -1.3651875e-01
  -1.3651875e-01   3.3716810e-01   1.8472488e-01  -4.0148481e-01  -1.5868470e+00   2.3714877e-01  -1.0501635e+00
  -1.0501635e+00  -1.3651875e-01   3.3716810e-01  -7.7069227e-01  -4.0148481e-01  -1.5868470e+00  -1.2593664e+00
  -1.2593664e+00  -1.0501635e+00  -1.3651875e-01  -2.6268051e-01  -7.7069227e-01  -4.0148481e-01  -9.7866076e-01
  -9.7866076e-01  -1.2593664e+00  -1.0501635e+00   9.7648954e-01  -2.6268051e-01  -7.7069227e-01  -2.9518917e-01
  -2.9518917e-01  -9.7866076e-01  -1.2593664e+00   9.7781504e-01   9.7648954e-01  -2.6268051e-01   7.1709459e-01
   7.1709459e-01  -2.9518917e-01  -9.7866076e-01   1.1700211e+00   9.7781504e-01   9.7648954e-01   1.4050484e+00
   1.4050484e+00   7.1709459e-01  -2.9518917e-01   1.5931086e-01   1.1700211e+00   9.7781504e-01   1.4363160e+00
   1.4363160e+00   1.4050484e+00   7.1709459e-01   4.9952085e-01   1.5931086e-01   1.1700211e+00   8.4581042e-01
   8.4581042e-01   1.4363160e+00   1.4050484e+00  -1.0553751e+00   4.9952085e-01   1.5931086e-01   1.7053720e-01
   1.7053720e-01   8.4581042e-01   1.4363160e+00  -4.5074320e-01  -1.0553751e+00   4.9952085e-01  -6.4707500e-01
  -6.4707500e-01   1.7053720e-01   8.4581042e-01   1.2703782e+00  -4.5074320e-01  -1.0553751e+00  -5.9274189e-01
  -5.9274189e-01  -6.4707500e-01   1.7053720e-01   8.9869360e-01   1.2703782e+00  -4.5074320e-01   5.5800143e-01
   5.5800143e-01  -5.9274189e-01  -6.4707500e-01   4.3870510e-01   8.9869360e-01   1.2703782e+00   1.3196096e+00
   1.3196096e+00   5.5800143e-01  -5.9274189e-01  -1.2473443e+00   4.3870510e-01   8.9869360e-01   8.0902607e-01
   8.0902607e-01   1.3196096e+00   5.5800143e-01   3.2466692e-01  -1.2473443e+00   4.3870510e-01  -3.9908825e-01
  -3.9908825e-01   8.0902607e-01   1.3196096e+00   3.9007041e-01   3.2466692e-01  -1.2473443e+00  -5.0519752e-01
  -5.0519752e-01  -3.9908825e-01   8.0902607e-01  -4.0513832e-01   3.9007041e-01   3.2466692e-01  -2.0881875e-03
  -2.0881875e-03  -5.0519752e-01  -3.9908825e-01   2.9231488e-01  -4.0513832e-01   3.9007041e-01   1.3318851e-01
   1.3318851e-01  -2.0881875e-03  -5.0519752e-01   2.5659102e+00   2.9231488e-01  -4.0513832e-01   6.4683918e-01
   6.4683918e-01   1.3318851e-01  -2.0881875e-03  -4.5781564e-01   2.5659102e+00   2.9231488e-01   1.5739315e+00
   1.5739315e+00   6.4683918e-01   1.3318851e-01  -1.6108270e+00  -4.5781564e-01   2.5659102e+00   7.3712259e-01
   7.3712259e-01   1.5739315e+00   6.4683918e-01  -2.6695238e+00  -1.6108270e+00  -4.5781564e-01  -1.3952795e+00
  -1.3952795e+00   7.3712259e-01   1.5739315e+00  -7.5969665e-01  -2.6695238e+00  -1.6108270e+00  -2.8972559e+00
  -2.8972559e+00  -1.3952795e+00   7.3712259e-01  -6.7472086e-01  -7.5969665e-01  -2.6695238e+00  -2.3727542e+00
  -2.3727542e+00  -2.8972559e+00  -1.3952795e+00  -1.1716872e+00  -6.7472086e-01  -7.5969665e-01  -1.2670393e+00
  -1.2670393e+00  -2.3727542e+00  -2.8972559e+00   2.0329300e+00  -1.1716872e+00  -6.7472086e-01  -3.6944172e-01
  -3.6944172e-01  -1.2670393e+00  -2.3727542e+00   9.6848105e-01   2.0329300e+00  -1.1716872e+00   1.0634446e+00
   1.0634446e+00  -3.6944172e-01  -1.2670393e+00   6.7029200e-01   9.6848105e-01   2.0329300e+00   1.6935557e+00
   1.6935557e+00   1.0634446e+00  -3.6944172e-01   4.2014604e-01   6.7029200e-01   9.6848105e-01   1.3188574e+00
   1.3188574e+00   1.6935557e+00   1.0634446e+00  -2.8727513e+00   4.2014604e-01   6.7029200e-01   5.5890195e-02
   5.5890195e-02   1.3188574e+00   1.6935557e+00   1.6858741e+00  -2.8727513e+00   4.2014604e-01  -1.3803771e+00
  -1.3803771e+00   5.5890195e-02   1.3188574e+00   2.7924554e-02   1.6858741e+00  -2.8727513e+00  -5.4531802e-01
  -5.4531802e-01  -1.3803771e+00   5.5890195e-02  -9.0203058e-01   2.7924554e-02   1.6858741e+00   2.5304987e-01
   2.5304987e-01  -5.4531802e-01  -1.3803771e+00  -2.0532575e+00  -9.0203058e-01   2.7924554e-02  -4.4454935e-01
  -4.4454935e-01   2.5304987e-01  -5.4531802e-01   8.9086298e-02  -2.0532575e+00  -9.0203058e-01  -1.5709915e+00
  -1.5709915e+00  -4.4454935e-01   2.5304987e-01   2.0870991e+00   8.9086298e-02  -2.0532575e+00  -8.3136455e-01
  -8.3136455e-01  -1.5709915e+00  -4.4454935e-01   3.6511846e-01   2.0870991e+00   8.9086298e-02   1.0775942e+00
   1.0775942e+00  -8.3136455e-01  -1.5709915e+00   8.4610553e-01   3.6511846e-01   2.0870991e+00   1.6959269e+00
   1.6959269e+00   1.0775942e+00  -8.3136455e-01  -1.8453766e-01   8.4610553e-01   3.6511846e-01   1.1692604e+00
   1.1692604e+00   1.6959269e+00   1.0775942e+00   1.0307144e+00  -1.8453766e-01   8.4610553e-01   4.1795836e-01
   4.1795836e-01   1.1692604e+00   1.6959269e+00  -1.5276227e+00   1.0307144e+00  -1.8453766e-01   9.5695230e-02
   9.5695230e-02   4.1795836e-01   1.1692604e+00   9.6493896e-01  -1.5276227e+00   1.0307144e+00  -4.0851344e-01
  -4.0851344e-01   9.5695230e-02   4.1795836e-01   5.2616250e-01   9.6493896e-01  -1.5276227e+00   5.5677924e-02
   5.5677924e-02  -4.0851344e-01   9.5695230e-02  -1.8445412e-01   5.2616250e-01   9.6493896e-01   5.5866371e-01
   5.5866371e-01   5.5677924e-02  -4.0851344e-01   1.9878283e-01  -1.8445412e-01   5.2616250e-01   4.0921241e-01
   4.0921241e-01   5.5866371e-01   5.5677924e-02   1.5904268e+00   1.9878283e-01  -1.8445412e-01   4.4152721e-01
   4.4152721e-01   4.0921241e-01   5.5866371e-01   3.2191640e-02   1.5904268e+00   1.9878283e-01   9.6590326e-01
   9.6590326e-01   4.4152721e-01   4.0921241e-01   8.8916367e-01   3.2191640e-02   1.5904268e+00   9.7252866e-01
   9.7252866e-01   9.6590326e-01   4.4152721e-01  -1.2991525e+00   8.8916367e-01   3.2191640e-02   5.3543266e-01
   5.3543266e-01   9.7252866e-01   9.6590326e-01   1.1825731e+00  -1.2991525e+00   8.8916367e-01  -2.2025306e-01
  -2.2025306e-01   5.3543266e-01   9.7252866e-01   1.8174717e+00   1.1825731e+00  -1.2991525e+00   4.1317378e-01
   4.1317378e-01  -2.2025306e-01   5.3543266e-01  -5.8430213e-01   1.8174717e+00   1.1825731e+00   1.3432429e+00
   1.3432429e+00   4.1317378e-01  -2.2025306e-01  -1.0106738e+00  -5.8430213e-01   1.8174717e+00   6.2011497e-01
   6.2011497e-01   1.3432429e+00   4.1317378e-01  -9.6049831e-01  -1.0106738e+00  -5.8430213e-01  -8.1669597e-01
  -8.1669597e-01   6.2011497e-01   1.3432429e+00   6.9115958e-01  -9.6049831e-01  -1.0106738e+00  -1.2648444e+00
  -1.2648444e+00  -8.1669597e-01   6.2011497e-01  -7.5861821e-01   6.9115958e-01  -9.6049831e-01  -5.0080296e-01
  -5.0080296e-01  -1.2648444e+00  -8.1669597e-01  -9.6971733e-02  -7.5861821e-01   6.9115958e-01  -1.5364835e-01
  -1.5364835e-01  -5.0080296e-01  -1.2648444e+00  -1.4069490e+00  -9.6971733e-02  -7.5861821e-01  -3.9450151e-01
  -3.9450151e-01  -1.5364835e-01  -5.0080296e-01   1.0308125e+00  -1.4069490e+00  -9.6971733e-02  -7.6681109e-01
  -7.6681109e-01  -3.9450151e-01  -1.5364835e-01  -7.5987440e-01   1.0308125e+00  -1.4069490e+00  -2.7730190e-01
  -2.7730190e-01  -7.6681109e-01  -3.9450151e-01   8.7412723e-01  -7.5987440e-01   1.0308125e+00   3.4178686e-02
   3.4178686e-02  -2.7730190e-01  -7.6681109e-01   7.6112700e-01   8.7412723e-01  -7.5987440e-01   5.6255173e-01
   5.6255173e-01   3.4178686e-02  -2.7730190e-01  -1.6592345e-01   7.6112700e-01   8.7412723e-01   8.1545100e-01
   8.1545100e-01   5.6255173e-01   3.4178686e-02   3.0090744e-01  -1.6592345e-01   7.6112700e-01   4.5889547e-01
   4.5889547e-01   8.1545100e-01   5.6255173e-01  -3.2246733e-01   3.0090744e-01  -1.6592345e-01   8.8611819e-02
   8.8611819e-02   4.5889547e-01   8.1545100e-01  -3.6841128e-01  -3.2246733e-01   3.0090744e-01  -2.6072568e-01
  -2.6072568e-01   8.8611819e-02   4.5889547e-01   1.1478953e+00  -3.6841128e-01  -3.2246733e-01  -1.8706841e-01
  -1.8706841e-01  -2.6072568e-01   8.8611819e-02   4.1430260e-02   1.1478953e+00  -3.6841128e-01   4.8055417e-01
   4.8055417e-01  -1.8706841e-01  -2.6072568e-01  -1.0980497e+00   4.1430260e-02   1.1478953e+00   3.9017908e-01
   3.9017908e-01   4.8055417e-01  -1.8706841e-01   1.5667237e+00  -1.0980497e+00   4.1430260e-02  -1.2685057e-01
  -1.2685057e-01   3.9017908e-01   4.8055417e-01  -1.0484234e+00   1.5667237e+00  -1.0980497e+00   1.4515058e-01
   1.4515058e-01  -1.2685057e-01   3.9017908e-01   4.2272368e-01  -1.0484234e+00   1.5667237e+00  -1.7032721e-02
  -1.7032721e-02   1.4515058e-01  -1.2685057e-01  -8.4441438e-01   4.2272368e-01  -1.0484234e+00  -1.6383955e-01
  -1.6383955e-01  -1.7032721e-02   1.4515058e-01  -3.1162976e-01  -8.4441438e-01   4.2272368e-01  -5.2166193e-01
  -5.2166193e-01  -1.6383955e-01  -1.7032721e-02   3.9781048e-01  -3.1162976e-01  -8.4441438e-01  -4.9990169e-01
  -4.9990169e-01  -5.2166193e-01  -1.6383955e-01   1.0497860e+00   3.9781048e-01  -3.1162976e-01   1.7836525e-01
   1.7836525e-01  -4.9990169e-01  -5.2166193e-01  -3.4079556e-01   1.0497860e+00   3.9781048e-01   7.9830116e-01
   7.9830116e-01   1.7836525e-01  -4.9990169e-01   3.3629700e-01  -3.4079556e-01   1.0497860e+00   5.3742578e-01
   5.3742578e-01   7.9830116e-01   1.7836525e-01  -2.2136078e-01   3.3629700e-01  -3.4079556e-01   1.3957978e-01
   1.3957978e-01   5.3742578e-01   7.9830116e-01   1.6649494e-02  -2.2136078e-01   3.3629700e-01  -1.4014083e-01
  -1.4014083e-01   1.3957978e-01   5.3742578e-01  -1.1923612e+00   1.6649494e-02  -2.2136078e-01  -3.6951545e-01
  -3.6951545e-01  -1.4014083e-01   1.3957978e-01  -1.3164630e-01  -1.1923612e+00   1.6649494e-02  -7.8598100e-01
  -7.8598100e-01  -3.6951545e-01  -1.4014083e-01   1.4875243e+00  -1.3164630e-01  -1.1923612e+00  -3.7356382e-01
  -3.7356382e-01  -7.8598100e-01  -3.6951545e-01  -8.3682123e-01   1.4875243e+00  -1.3164630e-01   5.4484791e-01
   5.4484791e-01  -3.7356382e-01  -7.8598100e-01  -1.3009819e+00  -8.3682123e-01   1.4875243e+00   7.8270812e-02
   7.8270812e-02   5.4484791e-01  -3.7356382e-01   1.5741319e+00  -1.3009819e+00  -8.3682123e-01  -6.1908918e-01
  -6.1908918e-01   7.8270812e-02   5.4484791e-01   1.1660400e+00   1.5741319e+00  -1.3009819e+00   3.0218191e-01
   3.0218191e-01  -6.1908918e-01   7.8270812e-02   7.8642969e-01   1.1660400e+00   1.5741319e+00   1.4094399e+00
   1.4094399e+00   3.0218191e-01  -6.1908918e-01  -1.4616388e+00   7.8642969e-01   1.1660400e+00   1.1617918e+00
   1.1617918e+00   1.4094399e+00   3.0218191e-01   1.5544659e+00  -1.4616388e+00   7.8642969e-01  -9.1712665e-04
  -9.1712665e-04   1.1617918e+00   1.4094399e+00  -5.9753538e-01   1.5544659e+00  -1.4616388e+00   5.0695418e-03
   5.0695418e-03  -9.1712665e-04   1.1617918e+00  -1.2105679e+00  -5.9753538e-01   1.5544659e+00  -2.2500463e-01
  -2.2500463e-01   5.0695418e-03  -9.1712665e-04  -7.0266880e-01  -1.2105679e+00  -5.9753538e-01  -9.1832067e-01
  -9.1832067e-01  -2.2500463e-01   5.0695418e-03   3.5642939e-01  -7.0266880e-01  -1.2105679e+00  -1.0257872e+00
  -1.0257872e+00  -9.1832067e-01  -2.2500463e-01   6.5263567e-01   3.5642939e-01  -7.0266880e-01  -2.0146844e-01
  -2.0146844e-01  -1.0257872e+00  -9.1832067e-01   2.1567116e-01   6.5263567e-01   3.5642939e-01   6.2787423e-01
   6.2787423e-01  -2.0146844e-01  -1.0257872e+00  -2.6389619e-01   2.1567116e-01   6.5263567e-01   6.2967033e-01
   6.2967033e-01   6.2787423e-01  -2.0146844e-01   1.8024402e+00  -2.6389619e-01   2.1567116e-01   4.3022909e-01
   4.3022909e-01   6.2967033e-01   6.2787423e-01  -6.4298417e-01   1.8024402e+00  -2.6389619e-01   7.7213066e-01
   7.7213066e-01   4.3022909e-01   6.2967033e-01   1.0955505e-01  -6.4298417e-01   1.8024402e+00   4.0086245e-01
   4.0086245e-01   7.7213066e-01   4.3022909e-01  -7.1903770e-01   1.0955505e-01  -6.4298417e-01  -1.5178988e-01
  -1.5178988e-01   4.0086245e-01   7.7213066e-01   4.2062757e-01  -7.1903770e-01   1.0955505e-01  -4.8712852e-01
