1.40261917234	0.894503064016	1.99452218813	1.77936424788
1.18542243508	0.75845909518	1.99559979047	1.75145634297
1.38505159354	0.767163062187	1.99689690439	1.76661927212
1.37842966067	0.820743844945	1.99676054113	1.79327330024
1.45088843989	0.823474436046	1.9971696309	1.69525805084
1.10649471592	0.761492346196	1.99841020396	1.83436187815
1.26778251723	0.679182153043	1.99695677118	1.81246726035
1.19329491881	0.690596755552	1.99726608297	1.77589197369
1.27049647867	0.830329184232	1.99816408491	1.73485661071
1.28521373278	0.803016621351	1.99602883584	1.77275229282
1.22938461922	0.832910108342	1.99681043013	1.81038190027
1.22489460949	0.84220941738	1.99578271679	1.79229880183
1.22821389076	0.836149567213	1.99715965311	1.76718800669
1.34503396609	0.863731530678	1.99737251283	1.68698978107
1.34801732811	0.716721960305	1.99747561675	1.82489294653
1.29632234944	0.789323754646	1.99591908005	1.77665693831
1.41980759477	0.816433435606	1.99578936865	1.77542301712
1.33771026134	0.743366010626	1.99647451088	1.78787198483
1.26131357729	0.705945936957	1.99729269043	1.79695843415
1.27666941056	0.729496869465	1.99804435132	1.80013470029
1.24582470669	0.872837935593	1.99711309004	1.84536739089
1.24950651467	0.776758379273	1.99827716664	1.80971671365
1.19706985291	0.754847131798	1.99769845427	1.79923669835
1.30431124082	0.761911413771	1.99692351185	1.80804376928
1.15045357413	0.791349247923	1.99525389342	1.8413629674
1.30434450015	0.733976901394	1.99729601636	1.79391853127
1.22063076322	0.757334929781	1.99465855139	1.84449267047
1.43660688302	0.749096593413	1.99467850699	1.73294419916
1.1653371249	0.73846358519	1.99429602468	1.78429328078
1.28549311116	0.776133103844	1.99635810322	1.8478784704
